BookID,Challenged Title,Author or Performer,Date of Report,Days2000,Material Removed,AntiEthnic,Insensitivity,Racism,Sexism,Inaccurate,Other Ground,Homosexuality,Nudity,Sex Education,Sexually Explicit,AntiFamily,Offensive Language,Political Viewpoint,Religious Viewpoint,Unsuited to Age Group,Abortion,Drugs,Occult or Satanism,Suicide,Violence,NumChallenge,Challenged State,pvi2,Population,PercentHS,PercentBA,MedianIncome,FrequentlyChallenged
958,I Know Why the Caged Bird Sings,"Angelou, Maya",12/31/2008,3240,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,TX,-10,20851820,75.7,23.2,46259.5,1
2051,You Hear Me?,"Franco, Betsy",9/23/2006,2422,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,5,TX,-10,20851820,75.7,23.2,46259.5,0
98,Alice in Lace,"Naylor, Phyllis Reynolds",10/7/2004,1716,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,5,TX,-10,20851820,75.7,23.2,46259.5,1
257,Blood and Chocolate,"Klause, Annette Curtis",12/31/2009,3600,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,TX,-10,20851820,75.7,23.2,46259.5,0
723,Freak Show,"James, James St.",12/31/2009,3600,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,TX,-10,20851820,75.7,23.2,46259.5,0
500,Dangerous Girls,"Stine, R.L.",9/24/2006,2423,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4,TX,-10,20851820,75.7,23.2,46259.5,0
1933,Weetzie Bat,"Block, Francesca Lia",9/24/2006,2423,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,TX,-10,20851820,75.7,23.2,46259.5,0
470,Cujo,"King, Stephen",10/9/2000,278,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4,TX,-10,20851820,75.7,23.2,46259.5,0
252,"Bless Me, Ultima","Anaya, Rudolfo",12/31/2008,3240,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,4,TX,-10,20851820,75.7,23.2,46259.5,0
869,"Hatchet, The","Paulsen, Gary",12/31/2008,3240,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4,TX,-10,20851820,75.7,23.2,46259.5,0
1847,"True Meaning of Cleavage, The","Fredericks, Mariah",10/16/2007,2805,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4,TX,-10,20851820,75.7,23.2,46259.5,0
741,Gossip Girl (series),"Von Ziegesar, Cecily",10/1/2004,1710,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,4,TX,-10,20851820,75.7,23.2,46259.5,0
404,"Cider House Rules, The","Irving, John",8/19/2004,1668,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,TX,-10,20851820,75.7,23.2,46259.5,0
1056,No One Here Gets Out Alive,"Hopkins, Jerry and Danny Sugerman",10/3/2002,992,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,4,TX,-10,20851820,75.7,23.2,46259.5,0
1931,We Are All in the Dumps with Jack and Guy,"Sendak, Maurice",10/11/2000,280,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4,TX,-10,20851820,75.7,23.2,46259.5,0
399,"Chocolate War, The","Cormier, Robert",12/31/2009,3600,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TX,-10,20851820,75.7,23.2,46259.5,1
731,Friday Night Lights,"Bissinger, H.G.",9/29/2009,3508,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TX,-10,20851820,75.7,23.2,46259.5,0
576,Dragon Ball Z (series),"Toriyama, Akira",12/31/2008,3240,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TX,-10,20851820,75.7,23.2,46259.5,0
1497,Ragnarok (series),"Yi, Myong-jin",12/31/2008,3240,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TX,-10,20851820,75.7,23.2,46259.5,0
1849,TTYL,"Myracle, Lauren",11/20/2008,3199,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TX,-10,20851820,75.7,23.2,46259.5,1
772,Gingerbread,"Cohn, Rachel",5/15/2008,3014,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TX,-10,20851820,75.7,23.2,46259.5,0
715,Give a Boy a Gun,"Strasser, Todd",10/16/2007,2805,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,TX,-10,20851820,75.7,23.2,46259.5,0
1599,Sex Kittens and Horn Dawgs Fall in Love,"Wood, Maryrose",12/5/2006,2494,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TX,-10,20851820,75.7,23.2,46259.5,0
732,Gone,"Craig, Kit",9/23/2006,2422,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,TX,-10,20851820,75.7,23.2,46259.5,0
1603,Sgt. Frog,"Yoshizaki, Mike",9/23/2006,2422,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,TX,-10,20851820,75.7,23.2,46259.5,0
89,"Akira, Volume 2","Otomo, Katsuhiro",9/25/2005,2064,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,TX,-10,20851820,75.7,23.2,46259.5,0
463,Crosses,"Stoehr, Shelley",9/25/2005,2064,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,TX,-10,20851820,75.7,23.2,46259.5,0
265,Blue Star Rapture,"Bennett, James",12/31/2004,1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TX,-10,20851820,75.7,23.2,46259.5,0
73,"Adventures of Blue Avenger, The","Howe, Norma",10/1/2002,990,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TX,-10,20851820,75.7,23.2,46259.5,0
101,Alice on the Outside,"Naylor, Phyllis Reynolds",10/1/2002,990,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TX,-10,20851820,75.7,23.2,46259.5,1
472,Cultures of the World: Iran,"Rajendra, Vijeya",1/29/2002,748,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TX,-10,20851820,75.7,23.2,46259.5,0
214,Beloved,"Morrison, Toni",10/9/2000,278,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,TX,-10,20851820,75.7,23.2,46259.5,1
281,Book of Phoebe,"Smith, Mary Ann Tirone",10/9/2000,278,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TX,-10,20851820,75.7,23.2,46259.5,0
421,"Color Purple, The","Walker, Alice",10/9/2000,278,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TX,-10,20851820,75.7,23.2,46259.5,0
1657,Snow Falling on Cedars,"Guterson, David",10/9/2000,278,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,TX,-10,20851820,75.7,23.2,46259.5,0
1820,"Toby Scudder, Ultimate Warrior","Gifaldi, David",10/9/2000,278,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,TX,-10,20851820,75.7,23.2,46259.5,0
1930,We All Fall Down,"Cormier, Robert",10/9/2000,278,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,TX,-10,20851820,75.7,23.2,46259.5,1
486,Dairy Queen,"Murdoch, Catherine Gilbert",3/24/2010,3683,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TX,-10,20851820,75.7,23.2,46259.5,0
1461,"Poet, The","Connelly, Michael",12/31/2009,3600,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TX,-10,20851820,75.7,23.2,46259.5,0
1849,TTYL,"Myracle, Lauren",12/31/2009,3600,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,TX,-10,20851820,75.7,23.2,46259.5,1
2029,Woman Hollering Creek,"Cisneros, Sandra",12/31/2009,3600,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TX,-10,20851820,75.7,23.2,46259.5,0
1535,Robert Mapplethorpe,"Marshall, Richard",9/21/2009,3500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TX,-10,20851820,75.7,23.2,46259.5,0
12,"A Child Called ""It""","Pelzer, Dave",12/31/2008,3240,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,TX,-10,20851820,75.7,23.2,46259.5,0
1861,Twilight (series),"Meyer, Stephanie",9/23/2008,3142,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3,TX,-10,20851820,75.7,23.2,46259.5,0
40,A Prayer for Owen Meany,"Irving, John",9/23/2006,2422,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TX,-10,20851820,75.7,23.2,46259.5,0
421,"Color Purple, The","Walker, Alice",9/23/2006,2422,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,TX,-10,20851820,75.7,23.2,46259.5,0
1415,Ozzy Osbourne and Kelly Osbourne,"Saucerman, Linda",9/23/2006,2422,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,TX,-10,20851820,75.7,23.2,46259.5,0
1830,Toughing It,"Springer, Nancy",9/23/2006,2422,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,TX,-10,20851820,75.7,23.2,46259.5,0
714,Forgotten Fire,"Bagdasarian, Adam",9/25/2005,2064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,TX,-10,20851820,75.7,23.2,46259.5,0
1768,Tell No One,"Coben, Harlan",9/25/2005,2064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,TX,-10,20851820,75.7,23.2,46259.5,0
1523,Remember Me 2: The Return,"Pike, Christopher",12/31/2004,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,TX,-10,20851820,75.7,23.2,46259.5,1
1177,"Lords of Discipline, The","Conroy, Pat",8/19/2004,1668,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TX,-10,20851820,75.7,23.2,46259.5,0
584,Dream Boy,"Grimsley, Jim",5/25/2004,1584,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TX,-10,20851820,75.7,23.2,46259.5,0
146,Angela's Ashes,"McCourt, Frank",10/2/2002,991,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,TX,-10,20851820,75.7,23.2,46259.5,0
510,Daughters of Eve,"Duncan, Lois",10/1/2002,990,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,TX,-10,20851820,75.7,23.2,46259.5,0
602,"Duke Who Outlawed Jellybeans, The","Valentine, Johnny",1/23/2001,382,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TX,-10,20851820,75.7,23.2,46259.5,0
214,Beloved,"Morrison, Toni",10/9/2000,278,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,TX,-10,20851820,75.7,23.2,46259.5,1
634,Ender's Game,"Card, Orson Scott",10/9/2000,278,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,TX,-10,20851820,75.7,23.2,46259.5,0
1510,Rats Saw God,"Thomas, Rob",10/9/2000,278,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,TX,-10,20851820,75.7,23.2,46259.5,0
1987,Who Killed Kurt Cobain?,"Halperin, Ian",10/9/2000,278,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3,TX,-10,20851820,75.7,23.2,46259.5,0
212,Being,"Brooks, Kevin",12/31/2009,3600,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,TX,-10,20851820,75.7,23.2,46259.5,0
1098,La Cocina de Noche,"Sendak, Maurice",12/31/2009,3600,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TX,-10,20851820,75.7,23.2,46259.5,0
1475,Pretty Little Liars,"Shepard, Sara",12/31/2009,3600,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TX,-10,20851820,75.7,23.2,46259.5,0
92,"Alamo, The","Nelson, Kristin",12/31/2008,3240,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TX,-10,20851820,75.7,23.2,46259.5,0
108,"All New Tenchi Muyo, The","Okuda, Hitoshi",12/31/2008,3240,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TX,-10,20851820,75.7,23.2,46259.5,0
277,"Bones in the Cliff, The","Stevenson, James",12/31/2008,3240,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,TX,-10,20851820,75.7,23.2,46259.5,0
547,Digital Fortress,"Brown, Dan",12/31/2008,3240,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TX,-10,20851820,75.7,23.2,46259.5,0
954,I Had Seen Castles,"Rylant, Cynthia",12/31/2008,3240,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TX,-10,20851820,75.7,23.2,46259.5,0
1000,"Inner City Mother Goose, The","Merriam, Eve",12/31/2008,3240,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TX,-10,20851820,75.7,23.2,46259.5,0
1046,Jing:  King of the Bandits,"Kumakura, Yuchi",12/31/2008,3240,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TX,-10,20851820,75.7,23.2,46259.5,0
1238,Marvel Mangaverse Vol. 1,"Dunn, Ben",12/31/2008,3240,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TX,-10,20851820,75.7,23.2,46259.5,0
1896,Vegan Virgin Valentine,"Mackler, Carolyn",12/31/2008,3240,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TX,-10,20851820,75.7,23.2,46259.5,0
1964,When Dad Killed Mom,"Lester, Julius",12/31/2008,3240,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,TX,-10,20851820,75.7,23.2,46259.5,0
157,"Arizona Kid, The","Koertge, Ron",12/13/2008,3222,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TX,-10,20851820,75.7,23.2,46259.5,0
986,Mr. Perfect,"Howard, Linda",12/3/2008,3212,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TX,-10,20851820,75.7,23.2,46259.5,0
421,"Color Purple, The","Walker, Alice",10/18/2007,2807,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TX,-10,20851820,75.7,23.2,46259.5,0
612,Educating Esme,"Codell, Esme Raji",10/18/2007,2807,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TX,-10,20851820,75.7,23.2,46259.5,0
722,Go Ask Alice,Anonymous,10/18/2007,2807,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TX,-10,20851820,75.7,23.2,46259.5,0
1186,Love and Sex:  Ten Stories of Truth,"Cart, Michael",10/18/2007,2807,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TX,-10,20851820,75.7,23.2,46259.5,0
741,Gossip Girl (series),"Von Ziegesar, Cecily",10/16/2007,2805,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TX,-10,20851820,75.7,23.2,46259.5,0
741,Gossip Girl (series),"Von Ziegesar, Cecily",10/16/2007,2805,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TX,-10,20851820,75.7,23.2,46259.5,0
530,Demon Diary,"Hee, Lee Yun",10/12/2007,2801,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TX,-10,20851820,75.7,23.2,46259.5,0
618,Eldorado in East Harlem,"Rodriquez, Victor",10/12/2007,2801,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TX,-10,20851820,75.7,23.2,46259.5,0
